pathmap atoms    keys= 1246 nodes=32823 child_items=34068 merkle_hash=0x81d1f09ca72a51c231bfdedcc2da70db reused=152 cloned=2004 replaced=259
pathmap atoms    second merkleize: same_hash=true reused=152
--- atoms depth histogram (node depth, not byte depth) ---

	total_nodes	tot_child_cnt	avg_branch	max_child_items	dense_nodes	list_nodes
290	6		6		1.0000		1		0		6
291	6		6		1.0000		1		0		6
292	6		6		1.0000		1		0		6
293	6		6		1.0000		1		0		6
294	6		6		1.0000		1		0		6
295	6		6		1.0000		1		0		6
296	6		6		1.0000		1		0		6
297	6		6		1.0000		1		0		6
298	6		6		1.0000		1		0		6
299	6		6		1.0000		1		0		6
300	5		5		1.0000		1		0		5
301	5		5		1.0000		1		0		5
302	4		4		1.0000		1		0		4
303	1		1		1.0000		1		0		1
304	1		1		1.0000		1		0		1
305	1		1		1.0000		1		0		1
306	1		1		1.0000		1		0		1
307	2		2		1.0000		1		0		2
308	2		2		1.0000		1		0		2
309	3		3		1.0000		1		0		3
310	6		6		1.0000		1		0		6
311	6		6		1.0000		1		0		6
312	6		6		1.0000		1		0		6
313	6		6		1.0000		1		0		6
314	6		6		1.0000		1		0		6
315	5		5		1.0000		1		0		5
316	5		5		1.0000		1		0		5
317	5		5		1.0000		1		0		5
318	5		5		1.0000		1		0		5
319	5		5		1.0000		1		0		5
320	5		5		1.0000		1		0		5
321	4		4		1.0000		1		0		4
322	4		4		1.0000		1		0		4
323	4		4		1.0000		1		0		4
324	4		4		1.0000		1		0		4
325	4		4		1.0000		1		0		4
326	4		4		1.0000		1		0		4
327	4		4		1.0000		1		0		4
328	4		4		1.0000		1		0		4
329	4		4		1.0000		1		0		4
330	4		4		1.0000		1		0		4
331	4		4		1.0000		1		0		4
332	4		4		1.0000		1		0		4
333	4		4		1.0000		1		0		4
334	4		4		1.0000		1		0		4
335	4		4		1.0000		1		0		4
336	4		4		1.0000		1		0		4
337	4		4		1.0000		1		0		4
338	4		4		1.0000		1		0		4
339	4		4		1.0000		1		0		4
340	4		4		1.0000		1		0		4
341	4		4		1.0000		1		0		4
342	4		4		1.0000		1		0		4
343	3		3		1.0000		1		0		3
344	2		2		1.0000		1		0		2
345	0		0		NaN		0		0		0
346	0		0		NaN		0		0		0
347	0		0		NaN		0		0		0
348	0		0		NaN		0		0		0
349	0		0		NaN		0		0		0
350	0		0		NaN		0		0		0
351	1		1		1.0000		1		0		1
352	3		3		1.0000		1		0		3
353	3		3		1.0000		1		0		3
354	3		3		1.0000		1		0		3
355	3		3		1.0000		1		0		3
356	3		3		1.0000		1		0		3
357	3		3		1.0000		1		0		3
358	3		3		1.0000		1		0		3
359	3		3		1.0000		1		0		3
360	2		2		1.0000		1		0		2
361	2		2		1.0000		1		0		2
362	2		2		1.0000		1		0		2
363	2		2		1.0000		1		0		2
